70,000000	20,480233	70,000000	20,614534	70,000000	21,410670						
71,000000	20,481726	71,000000	20,614101	71,000000	21,409392						
72,000000	20,480776	72,000000	20,614138	72,000000	21,407945						
73,000000	20,480713	73,000000	20,613316	73,000000	21,406438						
74,000000	20,480914	74,000000	20,614658	74,000000	21,406598						
75,000000	20,480143	75,000000	20,613495	75,000000	21,406304						
76,000000	20,480833	76,000000	20,613753	76,000000	21,406970						
77,000000	20,481276	77,000000	20,614515	77,000000	21,405480						
78,000000	20,481588	78,000000	20,614520	78,000000	21,404018						
79,000000	20,481022	79,000000	20,614696	79,000000	21,403368						
80,000000	20,482119	80,000000	20,614952	80,000000	21,403128						
81,000000	20,481272	81,000000	20,614862	81,000000	21,401568						
82,000000	20,481283	82,000000	20,615303	82,000000	21,400781						
83,000000	20,482052	83,000000	20,615582	83,000000	21,401049						
84,000000	20,480799	84,000000	20,615127	84,000000	21,401052						
85,000000	20,481872	85,000000	20,614902	85,000000	21,399709						
86,000000	20,482264	86,000000	20,615341	86,000000	21,399042						
87,000000	20,482097	87,000000	20,614110	87,000000	21,398886						
88,000000	20,482379	88,000000	20,615082	88,000000	21,398313						
89,000000	20,481787	89,000000	20,615414	89,000000	21,397961						
90,000000	20,482586	90,000000	20,615201	90,000000	21,397387						
91,000000	20,482579	91,000000	20,615720	91,000000	21,397378						
92,000000	20,482260	92,000000	20,615583	92,000000	21,397221						
93,000000	20,482399	93,000000	20,615961	93,000000	21,396638						
94,000000	20,482660	94,000000	20,616870	94,000000	21,396691						
95,000000	20,482038	95,000000	20,615556	95,000000	21,397652						
96,000000	20,481374	96,000000	20,616376	96,000000	21,396955						
97,000000	20,483251	97,000000	20,616555	97,000000	21,397341						
98,000000	20,483167	98,000000	20,615991	98,000000	21,397333						
99,000000	20,482104	99,000000	20,616094	99,000000	21,396595						
100,000000	20,482286	100,000000	20,616945	100,000000	21,396845						
101,000000	20,482641	101,000000	20,616684	101,000000	21,396332						
102,000000	20,482884	102,000000	20,615652	102,000000	21,397398						
103,000000	20,481796	103,000000	20,616520	103,000000	21,396782						
104,000000	20,483051	104,000000	20,617048	104,000000	21,397648						
105,000000	20,483195	105,000000	20,616906	105,000000	21,396304						
106,000000	20,483346	106,000000	20,615693	106,000000	21,395827						
107,000000	20,482697	107,000000	20,617277	107,000000	21,396622						
108,000000	20,483252	108,000000	20,617201	108,000000	21,396681						
109,000000	20,483492	109,000000	20,617131	109,000000	21,396248						
110,000000	20,483370	110,000000	20,618200	110,000000	21,395384						
111,000000	20,483227	111,000000	20,617999	111,000000	21,394946						
112,000000	20,483428	112,000000	20,617467	112,000000	21,395159						
113,000000	20,483894	113,000000	20,617266	113,000000	21,393328						
114,000000	20,483651	114,000000	20,617411	114,000000	21,392026						
115,000000	20,483572	115,000000	20,617411	115,000000	21,391430						
116,000000	20,482956	116,000000	20,617643	116,000000	21,391355						
117,000000	20,483071	117,000000	20,617964	117,000000	21,390924						
118,000000	20,482857	118,000000	20,618929	118,000000	21,389501						
119,000000	20,484240	119,000000	20,618497	119,000000	21,389544						
120,000000	20,483697	120,000000	20,619134	120,000000	21,388539						
121,000000	20,483797	121,000000	20,619127	121,000000	21,390200						
122,000000	20,483694	122,000000	20,619617	122,000000	21,388283						
123,000000	20,483921	123,000000	20,620122	123,000000	21,388299						
124,000000	20,484309	124,000000	20,619253	124,000000	21,389872						
125,000000	20,484071	125,000000	20,619647	125,000000	21,388796						
126,000000	20,484755	126,000000	20,620828	126,000000	21,388358						
127,000000	20,484178	127,000000	20,620265	127,000000	21,387680						
128,000000	20,483925	128,000000	20,620437	128,000000	21,387255						
129,000000	20,485482	129,000000	20,620912	129,000000	21,387413						
130,000000	20,485582	130,000000	20,620143	130,000000	21,387417						
131,000000	20,484974	131,000000	20,620326	131,000000	21,387605						
132,000000	20,485391	132,000000	20,620588	132,000000	21,387769						
133,000000	20,486317	133,000000	20,620650	133,000000	21,387381						
134,000000	20,485144	134,000000	20,621153	134,000000	21,388123						
135,000000	20,485029	135,000000	20,620647	135,000000	21,387288						
136,000000	20,486057	136,000000	20,620353	136,000000	21,386611						
137,000000	20,485948	137,000000	20,620970	137,000000	21,385747						
138,000000	20,486780	138,000000	20,621298	138,000000	21,386632						
139,000000	20,486398	139,000000	20,621790	139,000000	21,386012						
140,000000	20,487018	140,000000	20,622137	140,000000	21,384978						
141,000000	20,486581	141,000000	20,621012	141,000000	21,384167						
142,000000	20,485943	142,000000	20,621932	142,000000	21,384917						
143,000000	20,486155	143,000000	20,622767	143,000000	21,384827						
144,000000	20,487130	144,000000	20,621901	144,000000	21,383492						
145,000000	20,487319	145,000000	20,622852	145,000000	21,384213						
146,000000	20,486501	146,000000	20,623269	146,000000	21,383204						
147,000000	20,487170	147,000000	20,623549	147,000000	21,382928						
148,000000	20,486834	148,000000	20,622079	148,000000	21,383381						
149,000000	20,486875	149,000000	20,622494	149,000000	21,383287						
150,000000	20,487121	150,000000	20,622316	150,000000	21,383054						
151,000000	20,487474	151,000000	20,622762	151,000000	21,382399						
152,000000	20,487186	152,000000	20,621984	152,000000	21,382739						
153,000000	20,488216	153,000000	20,622643	153,000000	21,381390						
154,000000	20,487813	154,000000	20,622770	154,000000	21,381740						
155,000000	20,487495	155,000000	20,623219	155,000000	21,381725						
156,000000	20,487490	156,000000	20,624157	156,000000	21,381695						
157,000000	20,487279	157,000000	20,623049	157,000000	21,380993						
158,000000	20,487646	158,000000	20,623590	158,000000	21,380258						
159,000000	20,487562	159,000000	20,624291	159,000000	21,380222						
160,000000	20,488013	160,000000	20,623601	160,000000	21,379808						
161,000000	20,489136	161,000000	20,624307	161,000000	21,379558						
162,000000	20,488486	162,000000	20,624017	162,000000	21,378579						
163,000000	20,488460	163,000000	20,624705	163,000000	21,378686						
164,000000	20,489145	164,000000	20,624763	164,000000	21,377695						
165,000000	20,489153	165,000000	20,624438	165,000000	21,377886						
166,000000	20,488984	166,000000	20,624843	166,000000	21,376709						
167,000000	20,490049	167,000000	20,625378	167,000000	21,377277						
168,000000	20,489279	168,000000	20,625581	168,000000	21,376166						
169,000000	20,489779	169,000000	20,625831	169,000000	21,375715						
170,000000	20,490402	170,000000	20,626799	170,000000	21,375908						
171,000000	20,490950	171,000000	20,625744	171,000000	21,375206						
172,000000	20,491202	172,000000	20,626405	172,000000	21,374201						
173,000000	20,489970	173,000000	20,627239	173,000000	21,372654						
174,000000	20,490446	174,000000	20,627121	174,000000	21,372115						
175,000000	20,490178	175,000000	20,626869	175,000000	21,372370						
176,000000	20,490135	176,000000	20,627177	176,000000	21,371903						
177,000000	20,491639	177,000000	20,627838	177,000000	21,370554						
178,000000	20,491406	178,000000	20,628050	178,000000	21,369696						
179,000000	20,491343	179,000000	20,628897	179,000000	21,369537						
180,000000	20,491441	180,000000	20,628963	180,000000	21,368891						
181,000000	20,492423	181,000000	20,629180	181,000000	21,369791						
182,000000	20,492089	182,000000	20,628603	182,000000	21,368546						
183,000000	20,491611	183,000000	20,629131	183,000000	21,367446						
184,000000	20,491985	184,000000	20,629250	184,000000	21,366457						
185,000000	20,492255	185,000000	20,628922	185,000000	21,365737						
186,000000	20,492777	186,000000	20,628807	186,000000	21,365699						
187,000000	20,492170	187,000000	20,629111	187,000000	21,365253						
188,000000	20,492944	188,000000	20,629922	188,000000	21,363230						
189,000000	20,492775	189,000000	20,629835	189,000000	21,363824						
190,000000	20,493461	190,000000	20,629497	190,000000	21,363088						
191,000000	20,493380	191,000000	20,628486	191,000000	21,362469						
192,000000	20,492947	192,000000	20,628867	192,000000	21,361372						
193,000000	20,493393	193,000000	20,629036	193,000000	21,360176						
194,000000	20,493746	194,000000	20,627408	194,000000	21,359265						
195,000000	20,494442	195,000000	20,629084	195,000000	21,358646						
196,000000	20,493668	196,000000	20,629605	196,000000	21,358988						
197,000000	20,493975	197,000000	20,629005	197,000000	21,356363						
198,000000	20,494517	198,000000	20,628400	198,000000	21,355455						
199,000000	20,493348	199,000000	20,628470	199,000000	21,356003						
200,000000	20,493718	200,000000	20,627473	200,000000	21,354514						
201,000000	20,493646	201,000000	20,628328	201,000000	21,353933						
202,000000	20,492809	202,000000	20,627305	202,000000	21,352571						
203,000000	20,493918	203,000000	20,628759	203,000000	21,353761						
204,000000	20,492839	204,000000	20,628500	204,000000	21,350759						
205,000000	20,493298	205,000000	20,627819	205,000000	21,350493						
206,000000	20,492632	206,000000	20,628487	206,000000	21,349168						
207,000000	20,494216	207,000000	20,627881	207,000000	21,348321						
208,000000	20,492569	208,000000	20,628703	208,000000	21,348511						
209,000000	20,492444	209,000000	20,627426	209,000000	21,347757						
210,000000	20,491914	210,000000	20,626393	210,000000	21,346086						
211,000000	20,492443	211,000000	20,625580	211,000000	21,345807						
212,000000	20,491237	212,000000	20,625491	212,000000	21,344245						
213,000000	20,492172	213,000000	20,624370	213,000000	21,344873						
214,000000	20,492148	214,000000	20,624619	214,000000	21,343294						
215,000000	20,491616	215,000000	20,625475	215,000000	21,343088						
216,000000	20,491746	216,000000	20,624278	216,000000	21,341098						
217,000000	20,491190	217,000000	20,624104	217,000000	21,341063						
218,000000	20,490836	218,000000	20,623868	218,000000	21,340367						
219,000000	20,490871	219,000000	20,623584	219,000000	21,339663						
220,000000	20,489831	220,000000	20,623528	220,000000	21,338266						
221,000000	20,489365	221,000000	20,622512	221,000000	21,338197						
222,000000	20,489555	222,000000	20,621477	222,000000	21,337256						
223,000000	20,488242	223,000000	20,621941	223,000000	21,336559						
224,000000	20,488648	224,000000	20,621134	224,000000	21,336917						
225,000000	20,489096	225,000000	20,620552	225,000000	21,336361						
226,000000	20,488783	226,000000	20,621775	226,000000	21,335778						
227,000000	20,489054	227,000000	20,619755	227,000000	21,334943						
228,000000	20,488239	228,000000	20,620127	228,000000	21,334670						
229,000000	20,488972	229,000000	20,619310	229,000000	21,333225						
230,000000	20,488734	230,000000	20,618433	230,000000	21,333867						
231,000000	20,488664	231,000000	20,618520	231,000000	21,335104						
232,000000	20,487792	232,000000	20,619048	232,000000	21,332664						
233,000000	20,488647	233,000000	20,617960	233,000000	21,332333						
234,000000	20,487931	234,000000	20,617803	234,000000	21,332120						
235,000000	20,487058	235,000000	20,617904	235,000000	21,332338						
236,000000	20,487303	236,000000	20,618039	236,000000	21,332025						
237,000000	20,487053	237,000000	20,617761	237,000000	21,332590						
238,000000	20,487042	238,000000	20,616910	238,000000	21,331717						
239,000000	20,486670	239,000000	20,616335	239,000000	21,332371						
240,000000	20,486562	240,000000	20,615968	240,000000	21,331633						
241,000000	20,485790	241,000000	20,616664	241,000000	21,332002						
242,000000	20,487076	242,000000	20,615276	242,000000	21,330476						
243,000000	20,486617	243,000000	20,616040	243,000000	21,331555						
244,000000	20,487836	244,000000	20,614447	244,000000	21,330340						
245,000000	20,487409	245,000000	20,615348	245,000000	21,331002						
246,000000	20,487574	246,000000	20,615116	246,000000	21,328880						
247,000000	20,487367	247,000000	20,616185	247,000000	21,329141						
248,000000	20,488198	248,000000	20,616270	248,000000	21,329105						
249,000000	20,485503	249,000000	20,616984	249,000000	21,329062						
250,000000	20,486572	250,000000	20,617103	250,000000	21,327348						
251,000000	20,486736	251,000000	20,616953	251,000000	21,325684						
252,000000	20,486970	252,000000	20,618023	252,000000	21,325243						
253,000000	20,486286	253,000000	20,618828	253,000000	21,325229						
254,000000	20,485936	254,000000	20,617454	254,000000	21,323266						
255,000000	20,486065	255,000000	20,618171	255,000000	21,323018						
256,000000	20,485891	256,000000	20,617123	256,000000	21,321757						
257,000000	20,486154	257,000000	20,619141	257,000000	21,319569						
258,000000	20,486363	258,000000	20,617507	258,000000	21,319273						
259,000000	20,485264	259,000000	20,617698	259,000000	21,317793						
260,000000	20,484888	260,000000	20,617967	260,000000	21,316844						
261,000000	20,485320	261,000000	20,616561	261,000000	21,316698						
262,000000	20,485885	262,000000	20,617232	262,000000	21,315030						
263,000000	20,486166	263,000000	20,616928	263,000000	21,313191						
264,000000	20,484302	264,000000	20,615937	264,000000	21,312868						
265,000000	20,485146	265,000000	20,615868	265,000000	21,311970						
266,000000	20,484247	266,000000	20,614896	266,000000	21,311595						
267,000000	20,484014	267,000000	20,615637	267,000000	21,310188						
268,000000	20,483847	268,000000	20,615114	268,000000	21,309135						
269,000000	20,482898	269,000000	20,614753	269,000000	21,307882						
270,000000	20,483134	270,000000	20,614211	270,000000	21,307266						
271,000000	20,483384	271,000000	20,612874	271,000000	21,307154						
272,000000	20,483618	272,000000	20,613322	272,000000	21,305380						
273,000000	20,483485	273,000000	20,612064	273,000000	21,303616						
274,000000	20,483249	274,000000	20,612098	274,000000	21,302338						
275,000000	20,483013	275,000000	20,611353	275,000000	21,300965						
276,000000	20,483221	276,000000	20,611995	276,000000	21,300320						
277,000000	20,481950	277,000000	20,610979	277,000000	21,300236						
278,000000	20,481772	278,000000	20,610725	278,000000	21,298438						
279,000000	20,481366	279,000000	20,611414	279,000000	21,299215						
280,000000	20,481602	280,000000	20,610500	280,000000	21,298490						
281,000000	20,481432	281,000000	20,609969	281,000000	21,297646						
282,000000	20,481246	282,000000	20,611017	282,000000	21,297661						
283,000000	20,481163	283,000000	20,609512	283,000000	21,295422						
284,000000	20,480290	284,000000	20,609368	284,000000	21,295462						
285,000000	20,481497	285,000000	20,608813	285,000000	21,294652						
286,000000	20,480845	286,000000	20,609637	286,000000	21,294822						
287,000000	20,479740	287,000000	20,608858	287,000000	21,293616						
288,000000	20,479175	288,000000	20,608670	288,000000	21,292099						
289,000000	20,479011	289,000000	20,608244	289,000000	21,291906						
290,000000	20,479846	290,000000	20,607725	290,000000	21,292124						
291,000000	20,479171	291,000000	20,607370	291,000000	21,292352						
292,000000	20,479092	292,000000	20,607900	292,000000	21,291463						
293,000000	20,478843	293,000000	20,607920	293,000000	21,291991						
294,000000	20,479101	294,000000	20,606884	294,000000	21,292800						
295,000000	20,478805	295,000000	20,605326	295,000000	21,292783						
296,000000	20,477895	296,000000	20,606720	296,000000	21,293618						
297,000000	20,477993	297,000000	20,606143	297,000000	21,293144						
298,000000	20,478113	298,000000	20,605822	298,000000	21,293826						
299,000000	20,477588	299,000000	20,604970	299,000000	21,293519						
300,000000	20,477325	300,000000	20,604596	300,000000	21,293560						
301,000000	20,477253	301,000000	20,604658	301,000000	21,291662						
302,000000	20,476754	302,000000	20,605294	302,000000	21,291141						
303,000000	20,478087	303,000000	20,604817	303,000000	21,291478						
304,000000	20,476333	304,000000	20,605005	304,000000	21,291622						
305,000000	20,475899	305,000000	20,604289	305,000000	21,290999						
306,000000	20,475964	306,000000	20,603621	306,000000	21,290509						
307,000000	20,475915	307,000000	20,603689	307,000000	21,291445						
308,000000	20,475930	308,000000	20,604414	308,000000	21,290833						
309,000000	20,476357	309,000000	20,603033	309,000000	21,290058						
310,000000	20,476541	310,000000	20,603400	310,000000	21,290371						
311,000000	20,476146	311,000000	20,603605	311,000000	21,288848						
312,000000	20,476580	312,000000	20,603106	312,000000	21,289056						
313,000000	20,475855	313,000000	20,602223	313,000000	21,289975						
314,000000	20,476239	314,000000	20,603901	314,000000	21,289046						
315,000000	20,475232	315,000000	20,601863	315,000000	21,289108						
316,000000	20,474949	316,000000	20,601791	316,000000	21,288721						
317,000000	20,474485	317,000000	20,601807	317,000000	21,288643						
318,000000	20,474690	318,000000	20,601852	318,000000	21,289748						
319,000000	20,474673	319,000000	20,601112	319,000000	21,290896						
320,000000	20,474785	320,000000	20,601933	320,000000	21,289539						
321,000000	20,474190	321,000000	20,601462	321,000000	21,291654						
322,000000	20,474376	322,000000	20,600991	322,000000	21,292474						
323,000000	20,474131	323,000000	20,600673	323,000000	21,292381						
324,000000	20,474418	324,000000	20,601303	324,000000	21,293146						
325,000000	20,475029	325,000000	20,601100	325,000000	21,294278						
326,000000	20,474442	326,000000	20,600766	326,000000	21,294417						
327,000000	20,473693	327,000000	20,600793	327,000000	21,295024						
328,000000	20,474709	328,000000	20,600694	328,000000	21,294995						
329,000000	20,474282	329,000000	20,600271	329,000000	21,297123						
330,000000	20,475260	330,000000	20,599944	330,000000	21,297901						
331,000000	20,474371	331,000000	20,599172	331,000000	21,299211						
332,000000	20,472726	332,000000	20,600776	332,000000	21,299540						
333,000000	20,474774	333,000000	20,600563	333,000000	21,299925						
334,000000	20,474507	334,000000	20,601070	334,000000	21,299906						
335,000000	20,474470	335,000000	20,599881	335,000000	21,301890						
336,000000	20,473953	336,000000	20,599616	336,000000	21,302332						
337,000000	20,474472	337,000000	20,600300	337,000000	21,303875						
338,000000	20,473897	338,000000	20,600361	338,000000	21,304787						
339,000000	20,473307	339,000000	20,600652	339,000000	21,304267						
340,000000	20,474388	340,000000	20,599365	340,000000	21,305970						
341,000000	20,473983	341,000000	20,600423	341,000000	21,306670						
342,000000	20,475157	342,000000	20,600994	342,000000	21,308402						
343,000000	20,475549	343,000000	20,599969	343,000000	21,309832						
344,000000	20,475516	344,000000	20,600133	344,000000	21,311736						
345,000000	20,474214	345,000000	20,600404	345,000000	21,313436						
346,000000	20,475695	346,000000	20,600995	346,000000	21,316911						
347,000000	20,475502	347,000000	20,600671	347,000000	21,319366						
348,000000	20,476181	348,000000	20,600629	348,000000	21,321226						
349,000000	20,476267	349,000000	20,600516	349,000000	21,323910						
350,000000	20,475771	350,000000	20,600264	350,000000	21,325215						
351,000000	20,476246	351,000000	20,600376	351,000000	21,327630						
352,000000	20,476682	352,000000	20,600549	352,000000	21,329370						
353,000000	20,476983	353,000000	20,600651	353,000000	21,331242						
354,000000	20,476678	354,000000	20,600487	354,000000	21,333489						
355,000000	20,476678	355,000000	20,600768	355,000000	21,335016						
356,000000	20,476668	356,000000	20,600159	356,000000	21,337176						
357,000000	20,477553	357,000000	20,599189	357,000000	21,338549						
358,000000	20,477375	358,000000	20,600554	358,000000	21,340141						
359,000000	20,477844	359,000000	20,600468	359,000000	21,341816						
360,000000	20,477924	360,000000	20,600802	360,000000	21,343293						
361,000000	20,478197	361,000000	20,599849	361,000000	21,345121						
362,000000	20,476890	362,000000	20,600351	362,000000	21,346532						
363,000000	20,477728	363,000000	20,600270	363,000000	21,346947						
364,000000	20,478475	364,000000	20,599631	364,000000	21,349406						
365,000000	20,478352	365,000000	20,600160	365,000000	21,350140						
366,000000	20,477872	366,000000	20,599963	366,000000	21,350309						
367,000000	20,477465	367,000000	20,599787	367,000000	21,350247						
368,000000	20,478370	368,000000	20,599487	368,000000	21,353101						
369,000000	20,477509	369,000000	20,599721	369,000000	21,353705						
370,000000	20,478361	370,000000	20,599319	370,000000	21,356529						
371,000000	20,477868	371,000000	20,600080	371,000000	21,358478						
372,000000	20,478322	372,000000	20,600227	372,000000	21,360535						
373,000000	20,478344	373,000000	20,599570	373,000000	21,363483						
374,000000	20,477868	374,000000	20,599172	374,000000	21,364837						
375,000000	20,477900	375,000000	20,599016	375,000000	21,367104						
376,000000	20,478512	376,000000	20,599348	376,000000	21,368030						
377,000000	20,478713	377,000000	20,598164	377,000000	21,369681						
378,000000	20,478418	378,000000	20,597693	378,000000	21,371950						
379,000000	20,478001	379,000000	20,598258	379,000000	21,372706						
380,000000	20,476760	380,000000	20,598193	380,000000	21,374940						
381,000000	20,477349	381,000000	20,597218	381,000000	21,375139						
382,000000	20,477634	382,000000	20,596591	382,000000	21,375263						
383,000000	20,477323	383,000000	20,597391	383,000000	21,376539						
384,000000	20,477108	384,000000	20,596789	384,000000	21,376629						
385,000000	20,476700	385,000000	20,598312	385,000000	21,379156						
386,000000	20,475669	386,000000	20,596454	386,000000	21,377400						
387,000000	20,475929	387,000000	20,597091	387,000000	21,377859						
388,000000	20,475843	388,000000	20,596597	388,000000	21,377778						
389,000000	20,476744	389,000000	20,596275	389,000000	21,377842						
390,000000	20,476838	390,000000	20,596041	390,000000	21,378263						
391,000000	20,476355	391,000000	20,595748	391,000000	21,378349						
392,000000	20,476150	392,000000	20,595754	392,000000	21,377884						
393,000000	20,475786	393,000000	20,596256	393,000000	21,378101						
394,000000	20,475980	394,000000	20,596232	394,000000	21,377528						
395,000000	20,476674	395,000000	20,597010	395,000000	21,378891						
396,000000	20,476586	396,000000	20,596929	396,000000	21,379382						
397,000000	20,476318	397,000000	20,595710	397,000000	21,378923						
398,000000	20,476092	398,000000	20,595865	398,000000	21,379824						
399,000000	20,476209	399,000000	20,595429	399,000000	21,379097						
400,000000	20,475889	400,000000	20,596101	400,000000	21,379231						
401,000000	20,475272	401,000000	20,596066	401,000000	21,379840						
402,000000	20,474989	402,000000	20,596487	402,000000	21,380122						
403,000000	20,475488	403,000000	20,595190	403,000000	21,380739						
404,000000	20,474969	404,000000	20,595484	404,000000	21,381630						
405,000000	20,474750	405,000000	20,596199	405,000000	21,381186						
406,000000	20,474685	406,000000	20,595195	406,000000	21,381678						
407,000000	20,474131	407,000000	20,595413	407,000000	21,383063						
408,000000	20,475443	408,000000	20,594762	408,000000	21,385080						
409,000000	20,474698	409,000000	20,595155	409,000000	21,386875						
410,000000	20,475128	410,000000	20,594021	410,000000	21,386453						
411,000000	20,474030	411,000000	20,593409	411,000000	21,387711						
412,000000	20,474499	412,000000	20,593978	412,000000	21,388827						
413,000000	20,474327	413,000000	20,594385	413,000000	21,389003						
414,000000	20,474621	414,000000	20,594653	414,000000	21,389899						
415,000000	20,473241	415,000000	20,593728	415,000000	21,391711						
416,000000	20,473414	416,000000	20,593645	416,000000	21,392869						
417,000000	20,474143	417,000000	20,593749	417,000000	21,392666						
418,000000	20,473702	418,000000	20,592648	418,000000	21,393064						
419,000000	20,473241	419,000000	20,592768	419,000000	21,395311						
420,000000	20,473817	420,000000	20,593013	420,000000	21,397084						
421,000000	20,473189	421,000000	20,591901	421,000000	21,397615						
422,000000	20,472766	422,000000	20,592566	422,000000	21,398441						
423,000000	20,472048	423,000000	20,591258	423,000000	21,398954						
424,000000	20,472686	424,000000	20,592092	424,000000	21,400668						
425,000000	20,472497	425,000000	20,591900	425,000000	21,401728						
426,000000	20,473020	426,000000	20,591711	426,000000	21,401946						
427,000000	20,472725	427,000000	20,591742	427,000000	21,402132						
428,000000	20,472896	428,000000	20,590979	428,000000	21,403940						
429,000000	20,471865	429,000000	20,591188	429,000000	21,404688						
430,000000	20,471683	430,000000	20,591216	430,000000	21,405473						
431,000000	20,470792	431,000000	20,590789	431,000000	21,406887						
432,000000	20,471504	432,000000	20,591698	432,000000	21,408057						
